id,solutionStartTime,solutionEndTime
WORKORDER_AWRAF/1197_BEDFORD_EAGLENA,2019-04-27 08:46:00.000,2019-04-27 09:22:00.000
WORKORDER_AWRAF/1200_BEDFORD_EAGLENA,2019-04-27 08:47:00.000,2019-04-27 09:32:00.000
WORKORDER_AWRENG/0106_BEDFORD_EAGLENA,2019-04-27 08:48:00.000,2019-04-27 10:12:00.000
WORKORDER_AWRAF/1201_BEDFORD_EAGLENA,2019-04-27 08:54:00.000,2019-04-27 09:39:00.000
WORKORDER_AWRAF/1198_BEDFORD_EAGLENA,2019-04-27 09:01:00.000,2019-04-27 09:37:00.000
WORKORDER_AWRAF/1199_BEDFORD_EAGLENA,2019-04-27 09:04:00.000,2019-04-27 09:49:00.000
WORKORDER_AWRENG/0117_BEDFORD_EAGLENA,2019-04-27 09:05:00.000,2019-04-27 09:48:00.000
WORKORDER_AWRENG/0098_BEDFORD_EAGLENA,2019-04-27 09:05:00.000,2019-04-27 09:54:00.000
WORKORDER_AWRENG/0011_BEDFORD_EAGLENA,2019-04-27 09:06:00.000,2019-04-27 14:00:00.000
WORKORDER_AWRENG/0012_BEDFORD_EAGLENA,2019-04-27 09:11:00.000,2019-04-27 14:05:00.000
WORKORDER_AWRENG/0108_BEDFORD_EAGLENA,2019-04-27 09:12:00.000,2019-04-27 10:36:00.000
WORKORDER_AWRENG/0118_BEDFORD_EAGLENA,2019-04-27 09:16:00.000,2019-04-27 09:59:00.000
WORKORDER_AWRENG/0102_BEDFORD_EAGLENA,2019-04-27 09:16:00.000,2019-04-27 10:40:00.000
WORKORDER_AWRAF/1202_BEDFORD_EAGLENA,2019-04-27 09:18:00.000,2019-04-27 10:03:00.000
WORKORDER_AWRENG/0103_BEDFORD_EAGLENA,2019-04-27 09:22:00.000,2019-04-27 10:46:00.000
WORKORDER_AWRENG/0101_BEDFORD_EAGLENA,2019-04-27 09:28:00.000,2019-04-27 10:52:00.000
WORKORDER_AWRENG/0024_BEDFORD_EAGLENA,2019-04-27 09:29:00.000,2019-04-27 09:42:00.000
WORKORDER_AWRENG/0099_BEDFORD_EAGLENA,2019-04-27 09:29:00.000,2019-04-27 11:18:00.000
WORKORDER_AWRENG/0100_BEDFORD_EAGLENA,2019-04-27 09:29:00.000,2019-04-27 11:18:00.000
WORKORDER_AWRENG/0013_BEDFORD_EAGLENA,2019-04-27 09:29:00.000,2019-04-27 14:23:00.000
WORKORDER_AWRENG/0104_BEDFORD_EAGLENA,2019-04-27 09:32:00.000,2019-04-27 10:56:00.000
WORKORDER_AWRENG/0080_BEDFORD_EAGLENA,2019-04-27 09:36:00.000,2019-04-27 10:23:00.000
WORKORDER_AWRENG/0078_BEDFORD_EAGLENA,2019-04-27 09:37:00.000,2019-04-27 10:14:00.000
WORKORDER_AWRENG/0079_BEDFORD_EAGLENA,2019-04-27 09:39:00.000,2019-04-27 10:16:00.000
WORKORDER_AWRENG/0064_BEDFORD_EAGLENA,2019-04-27 09:42:00.000,2019-04-27 10:04:00.000
WORKORDER_AWRENG/0076_BEDFORD_EAGLENA,2019-04-27 09:45:00.000,2019-04-27 10:47:00.000
WORKORDER_AWRENG/0075_BEDFORD_EAGLENA,2019-04-27 09:45:00.000,2019-04-27 11:09:00.000
WORKORDER_AWRENG/0126_BEDFORD_EAGLENA,2019-04-27 09:48:00.000,2019-04-27 10:20:00.000
WORKORDER_AWRENG/0070_BEDFORD_EAGLENA,2019-04-27 09:49:00.000,2019-04-27 10:29:00.000
WORKORDER_AWRENG/0068_BEDFORD_EAGLENA,2019-04-27 09:50:00.000,2019-04-27 10:32:00.000
WORKORDER_AWRENG/0124_BEDFORD_EAGLENA,2019-04-27 09:51:00.000,2019-04-27 10:41:00.000
WORKORDER_AWRENG/0132_BEDFORD_EAGLENA,2019-04-27 09:54:00.000,2019-04-27 11:30:00.000
WORKORDER_AWRENG/0121_BEDFORD_EAGLENA,2019-04-27 09:59:00.000,2019-04-27 10:49:00.000
WORKORDER_AWRENG/0069_BEDFORD_EAGLENA,2019-04-27 10:03:00.000,2019-04-27 10:43:00.000
WORKORDER_AWRENG/0067_BEDFORD_EAGLENA,2019-04-27 10:04:00.000,2019-04-27 10:41:00.000
WORKORDER_AWRENG/0122_BEDFORD_EAGLENA,2019-04-27 10:12:00.000,2019-04-27 11:02:00.000
WORKORDER_AWRENG/0150_BEDFORD_EAGLENA,2019-04-27 10:14:00.000,2019-04-28 10:02:00.000
WORKORDER_AWRENG/0066_BEDFORD_EAGLENA,2019-04-27 10:16:00.000,2019-04-27 10:52:00.000
WORKORDER_AWRENG/0105_BEDFORD_EAGLENA,2019-04-27 10:20:00.000,2019-04-27 11:44:00.000
WORKORDER_AWRENG/0156_BEDFORD_EAGLENA,2019-04-27 10:23:00.000,2019-04-27 10:44:00.000
WORKORDER_AWRENG/0060_BEDFORD_EAGLENA,2019-04-27 10:29:00.000,2019-04-27 11:41:00.000
WORKORDER_AWRENG/0163_BEDFORD_EAGLENA,2019-04-27 10:32:00.000,2019-04-27 10:53:00.000
WORKORDER_AWRENG/0092_BEDFORD_EAGLENA,2019-04-27 10:36:00.000,2019-04-27 12:56:00.000
WORKORDER_AWRENG/0164_BEDFORD_EAGLENA,2019-04-27 10:39:00.000,2019-04-27 11:18:00.000
WORKORDER_AWRENG/0125_BEDFORD_EAGLENA,2019-04-27 10:40:00.000,2019-04-27 11:12:00.000
WORKORDER_AWRENG/0160_BEDFORD_EAGLENA,2019-04-27 10:41:00.000,2019-04-27 11:02:00.000
WORKORDER_AWRENG/0094_BEDFORD_EAGLENA,2019-04-27 10:41:00.000,2019-04-27 11:35:00.000
WORKORDER_AWRENG/0032_BEDFORD_EAGLENA,2019-04-27 10:43:00.000,2019-04-27 11:56:00.000
WORKORDER_AWRENG/0037_BEDFORD_EAGLENA,2019-04-27 10:44:00.000,2019-04-27 11:09:00.000
WORKORDER_AWRENG/0062_BEDFORD_EAGLENA,2019-04-27 10:46:00.000,2019-04-27 11:21:00.000
WORKORDER_AWRENG/0029_BEDFORD_EAGLENA,2019-04-27 10:47:00.000,2019-04-27 12:00:00.000
WORKORDER_AWRSTR/11_BEDFORD_EAGLENA,2019-04-27 10:48:00.000,2019-04-28 12:26:00.000
WORKORDER_AWRENG/0091_BEDFORD_EAGLENA,2019-04-27 10:49:00.000,2019-04-27 13:09:00.000
WORKORDER_AWRENG/0025_BEDFORD_EAGLENA,2019-04-27 10:52:00.000,2019-04-27 12:26:00.000
WORKORDER_AWRENG/0134_BEDFORD_EAGLENA,2019-04-27 10:52:00.000,2019-04-27 12:46:00.000
WORKORDER_AWRENG/0153_BEDFORD_EAGLENA,2019-04-27 10:52:00.000,2019-04-28 10:40:00.000
WORKORDER_AWRENG/0021_BEDFORD_EAGLENA,2019-04-27 10:53:00.000,2019-04-28 06:11:00.000
WORKORDER_AWRENG/0158_BEDFORD_EAGLENA,2019-04-27 10:56:00.000,2019-04-27 11:17:00.000
WORKORDER_AWRAF/0827_BEDFORD_EAGLENA,2019-04-27 11:02:00.000,2019-04-27 11:15:00.000
WORKORDER_AWRENG/0061_BEDFORD_EAGLENA,2019-04-27 11:02:00.000,2019-04-27 11:34:00.000
WORKORDER_AWRENG/0003_BEDFORD_EAGLENA,2019-04-27 11:09:00.000,2019-04-27 11:35:00.000
WORKORDER_AWRENG/0006_BEDFORD_EAGLENA,2019-04-27 11:09:00.000,2019-04-27 11:35:00.000
WORKORDER_AWRENG/0058_BEDFORD_EAGLENA,2019-04-27 11:12:00.000,2019-04-27 12:30:00.000
WORKORDER_AWRAF/0830_BEDFORD_EAGLENA,2019-04-27 11:15:00.000,2019-04-27 11:28:00.000
WORKORDER_AWRENG/0119_BEDFORD_EAGLENA,2019-04-27 11:17:00.000,2019-04-27 12:00:00.000
WORKORDER_AWRAF/0829_BEDFORD_EAGLENA,2019-04-27 11:18:00.000,2019-04-27 11:31:00.000
WORKORDER_AWRENG/0129_BEDFORD_EAGLENA,2019-04-27 11:18:00.000,2019-04-27 12:22:00.000
WORKORDER_AWRENG/0018_BEDFORD_EAGLENA,2019-04-27 11:18:00.000,2019-04-28 06:36:00.000
WORKORDER_AWRENG/0020_BEDFORD_EAGLENA,2019-04-27 11:21:00.000,2019-04-28 06:39:00.000
WORKORDER_AWRENG/0165_BEDFORD_EAGLENA,2019-04-27 11:28:00.000,2019-04-27 12:07:00.000
WORKORDER_AWRENG/0082_BEDFORD_EAGLENA,2019-04-27 11:29:00.000,2019-04-27 12:15:00.000
WORKORDER_AWRENG/0135_BEDFORD_EAGLENA,2019-04-27 11:30:00.000,2019-04-27 13:24:00.000
WORKORDER_AWRENG/0152_BEDFORD_EAGLENA,2019-04-27 11:31:00.000,2019-04-28 11:19:00.000
WORKORDER_AWRENG/0038_BEDFORD_EAGLENA,2019-04-27 11:34:00.000,2019-04-27 11:59:00.000
WORKORDER_AWRENG/0039_BEDFORD_EAGLENA,2019-04-27 11:35:00.000,2019-04-27 12:00:00.000
WORKORDER_AWRENG/0065_BEDFORD_EAGLENA,2019-04-27 11:35:00.000,2019-04-27 12:11:00.000
WORKORDER_AWRENG/0123_BEDFORD_EAGLENA,2019-04-27 11:35:00.000,2019-04-27 12:25:00.000
WORKORDER_AWRENG/0028_BEDFORD_EAGLENA,2019-04-27 11:41:00.000,2019-04-27 13:15:00.000
WORKORDER_AWRENG/0030_BEDFORD_EAGLENA,2019-04-27 11:44:00.000,2019-04-27 12:57:00.000
WORKORDER_AWRENG/0083_BEDFORD_EAGLENA,2019-04-27 11:56:00.000,2019-04-27 12:42:00.000
WORKORDER_AWRENG/0026_BEDFORD_EAGLENA,2019-04-27 11:59:00.000,2019-04-27 13:33:00.000
WORKORDER_AWRENG/0159_BEDFORD_EAGLENA,2019-04-27 12:00:00.000,2019-04-27 12:21:00.000
WORKORDER_AWRENG/0005_BEDFORD_EAGLENA,2019-04-27 12:00:00.000,2019-04-27 12:26:00.000
WORKORDER_AWRAF/1085_BEDFORD_EAGLENA,2019-04-27 12:00:00.000,2019-04-27 13:31:00.000
WORKORDER_AWRENG/0172_BEDFORD_EAGLENA,2019-04-27 12:00:00.000,2019-04-27 13:57:00.000
WORKORDER_AWRENG/0063_BEDFORD_EAGLENA,2019-04-27 12:07:00.000,2019-04-27 12:55:00.000
WORKORDER_AWRAF/1097_BEDFORD_EAGLENA,2019-04-27 12:11:00.000,2019-04-27 13:43:00.000
WORKORDER_AWRAF/1071_BEDFORD_EAGLENA,2019-04-27 12:15:00.000,2019-04-27 14:58:00.000
WORKORDER_AWRENG/0073_BEDFORD_EAGLENA,2019-04-27 12:21:00.000,2019-04-27 13:08:00.000
WORKORDER_AWRENG/0019_BEDFORD_EAGLENA,2019-04-27 12:22:00.000,2019-04-28 07:40:00.000
WORKORDER_AWRSTR/19_BEDFORD_EAGLENA,2019-04-27 12:22:00.000,2019-04-30 14:18:00.000
WORKORDER_AWRENG/0027_BEDFORD_EAGLENA,2019-04-27 12:25:00.000,2019-04-27 13:59:00.000
WORKORDER_AWRAF/1076_BEDFORD_EAGLENA,2019-04-27 12:26:00.000,2019-04-27 13:05:00.000
WORKORDER_AWRENG/0031_BEDFORD_EAGLENA,2019-04-27 12:26:00.000,2019-04-27 13:39:00.000
WORKORDER_AWRENG/0161_BEDFORD_EAGLENA,2019-04-27 12:30:00.000,2019-04-27 12:51:00.000
WORKORDER_AWRAF/0507_BEDFORD_EAGLENA,2019-04-27 12:32:00.000,2019-04-27 13:09:00.000
WORKORDER_AWRENG/0077_BEDFORD_EAGLENA,2019-04-27 12:42:00.000,2019-04-27 13:44:00.000
WORKORDER_AWRENG/0004_BEDFORD_EAGLENA,2019-04-27 12:46:00.000,2019-04-27 13:12:00.000
WORKORDER_AWRAF/0828_BEDFORD_EAGLENA,2019-04-27 12:51:00.000,2019-04-27 13:04:00.000
WORKORDER_AWRENG/0081_BEDFORD_EAGLENA,2019-04-27 12:55:00.000,2019-04-27 13:42:00.000
WORKORDER_AWRENG/0128_BEDFORD_EAGLENA,2019-04-27 12:56:00.000,2019-04-27 13:28:00.000
WORKORDER_AWRENG/0166_BEDFORD_EAGLENA,2019-04-27 12:57:00.000,2019-04-27 13:56:00.000
WORKORDER_AWRENG/0157_BEDFORD_EAGLENA,2019-04-27 13:04:00.000,2019-04-27 13:25:00.000
WORKORDER_AWRENG/0074_BEDFORD_EAGLENA,2019-04-27 13:08:00.000,2019-04-27 14:32:00.000
WORKORDER_AWRENG/0151_BEDFORD_EAGLENA,2019-04-27 13:09:00.000,2019-04-28 12:57:00.000
WORKORDER_AWRENG/0130_BEDFORD_EAGLENA,2019-04-27 13:12:00.000,2019-04-27 14:48:00.000
WORKORDER_AWRAF/1095_BEDFORD_EAGLENA,2019-04-27 13:15:00.000,2019-04-28 09:53:00.000
WORKORDER_AWRENG/0127_BEDFORD_EAGLENA,2019-04-27 13:24:00.000,2019-04-27 13:56:00.000
WORKORDER_AWRENG/0087_BEDFORD_EAGLENA,2019-04-27 13:25:00.000,2019-04-27 13:55:00.000
WORKORDER_AWRENG/0167_BEDFORD_EAGLENA,2019-04-27 13:28:00.000,2019-04-27 14:27:00.000
WORKORDER_AWRAF/1090_BEDFORD_EAGLENA,2019-04-27 13:30:00.000,2019-04-28 07:33:00.000
WORKORDER_AWRAF/1091_BEDFORD_EAGLENA,2019-04-27 13:31:00.000,2019-04-27 15:52:00.000
WORKORDER_AWRENG/0133_BEDFORD_EAGLENA,2019-04-27 13:33:00.000,2019-04-27 14:20:00.000
WORKORDER_AWRENG/0162_BEDFORD_EAGLENA,2019-04-27 13:39:00.000,2019-04-27 14:00:00.000
WORKORDER_AWRAF/1073_BEDFORD_EAGLENA,2019-04-27 13:40:00.000,2019-04-28 12:07:00.000
WORKORDER_AWRAF/1352_BEDFORD_EAGLENA,2019-04-27 13:42:00.000,2019-04-28 07:42:00.000
WORKORDER_AWRAF/1349_BEDFORD_EAGLENA,2019-04-27 13:43:00.000,2019-04-28 13:03:00.000
WORKORDER_AWRAF/1351_BEDFORD_EAGLENA,2019-04-27 13:44:00.000,2019-04-28 07:44:00.000
WORKORDER_AWRENG/0093_BEDFORD_EAGLENA,2019-04-27 13:55:00.000,2019-04-27 14:49:00.000
WORKORDER_AWRAF/1138_BEDFORD_EAGLENA,2019-04-27 13:56:00.000,2019-04-27 14:13:00.000
WORKORDER_AWRENG/0154_BEDFORD_EAGLENA,2019-04-27 13:56:00.000,2019-04-27 14:40:00.000
WORKORDER_AWRAF/1139_BEDFORD_EAGLENA,2019-04-27 13:57:00.000,2019-04-27 14:14:00.000
WORKORDER_AWRENG/0059_BEDFORD_EAGLENA,2019-04-27 13:59:00.000,2019-04-27 15:17:00.000
WORKORDER_AWRAF/0675_BEDFORD_EAGLENA,2019-04-27 14:00:00.000,2019-04-27 14:16:00.000
WORKORDER_AWRENG/0136_BEDFORD_EAGLENA,2019-04-27 14:00:00.000,2019-04-27 15:54:00.000
WORKORDER_AWRAF/0757_BEDFORD_EAGLENA,2019-04-27 14:05:00.000,2019-04-27 14:16:00.000
WORKORDER_AWRAF/1461_BEDFORD_EAGLENA,2019-04-27 14:20:00.000,2019-04-30 14:02:00.000
WORKORDER_AWRAF/1096_BEDFORD_EAGLENA,2019-04-27 14:23:00.000,2019-04-27 15:10:00.000
WORKORDER_AWRENG/0086_BEDFORD_EAGLENA,2019-04-27 14:27:00.000,2019-04-27 14:40:00.000
WORKORDER_AWRAF/1350_BEDFORD_EAGLENA,2019-04-27 14:32:00.000,2019-04-28 10:38:00.000
WORKORDER_AWRAF/0508_BEDFORD_EAGLENA,2019-04-27 14:37:00.000,2019-04-27 16:07:00.000
WORKORDER_AWRENG/0088_BEDFORD_EAGLENA,2019-04-27 14:40:00.000,2019-04-27 15:10:00.000
WORKORDER_AWRENG/0131_BEDFORD_EAGLENA,2019-04-27 14:40:00.000,2019-04-28 06:04:00.000
WORKORDER_AWRAF/1120_BEDFORD_EAGLENA,2019-04-27 14:48:00.000,2019-04-27 15:18:00.000
WORKORDER_AWRAF/1140_BEDFORD_EAGLENA,2019-04-27 14:49:00.000,2019-04-27 15:31:00.000
WORKORDER_AWRAF/1141_BEDFORD_EAGLENA,2019-04-27 14:58:00.000,2019-04-27 15:36:00.000
WORKORDER_AWRENG/0120_BEDFORD_EAGLENA,2019-04-27 15:10:00.000,2019-04-27 15:53:00.000
WORKORDER_AWRAF/0780_BEDFORD_EAGLENA,2019-04-27 15:10:00.000,2019-04-28 06:35:00.000
WORKORDER_AWRAF/1125_BEDFORD_EAGLENA,2019-04-27 15:17:00.000,2019-04-27 16:01:00.000
WORKORDER_AWRAF/0676_BEDFORD_EAGLENA,2019-04-27 15:18:00.000,2019-04-27 15:34:00.000
WORKORDER_AWRAF/0781_BEDFORD_EAGLENA,2019-04-27 15:31:00.000,2019-04-28 06:09:00.000
WORKORDER_AWRAF/0677_BEDFORD_EAGLENA,2019-04-27 15:34:00.000,2019-04-27 16:01:00.000
WORKORDER_AWRAF/0787_BEDFORD_EAGLENA,2019-04-27 15:36:00.000,2019-04-28 15:24:00.000
WORKORDER_AWRAF/0678_BEDFORD_EAGLENA,2019-04-27 15:52:00.000,2019-04-28 06:48:00.000
WORKORDER_AWRAF/1130_BEDFORD_EAGLENA,2019-04-27 15:53:00.000,2019-04-28 06:31:00.000
WORKORDER_AWRAF/1123_BEDFORD_EAGLENA,2019-04-27 15:54:00.000,2019-04-28 07:33:00.000
WORKORDER_AWRAF/1132_BEDFORD_EAGLENA,2019-04-27 16:01:00.000,2019-04-28 06:32:00.000
WORKORDER_AWRAF/1133_BEDFORD_EAGLENA,2019-04-27 16:01:00.000,2019-04-28 10:01:00.000
WORKORDER_AWRAF/0784_BEDFORD_EAGLENA,2019-04-27 16:07:00.000,2019-04-28 06:29:00.000
WORKORDER_AWRAF/1131_BEDFORD_EAGLENA,2019-04-28 06:04:00.000,2019-04-28 07:16:00.000
WORKORDER_AWRAF/0792_BEDFORD_EAGLENA,2019-04-28 06:09:00.000,2019-04-28 06:55:00.000
WORKORDER_AWRAF/1124_BEDFORD_EAGLENA,2019-04-28 06:11:00.000,2019-04-28 06:45:00.000
WORKORDER_AWRAF/0786_BEDFORD_EAGLENA,2019-04-28 06:29:00.000,2019-04-29 06:17:00.000
WORKORDER_AWRAF/1122_BEDFORD_EAGLENA,2019-04-28 06:31:00.000,2019-04-28 07:45:00.000
WORKORDER_AWRAF/0915_BEDFORD_EAGLENA,2019-04-28 06:32:00.000,2019-04-28 07:52:00.000
WORKORDER_AWRAF/0791_BEDFORD_EAGLENA,2019-04-28 06:35:00.000,2019-04-28 07:21:00.000
WORKORDER_AWRAF/0013_BEDFORD_EAGLENA,2019-04-28 06:35:00.000,2019-04-28 07:35:00.000
WORKORDER_AWRAF/1126_BEDFORD_EAGLENA,2019-04-28 06:36:00.000,2019-04-28 07:15:00.000
WORKORDER_AWRAF/1134_BEDFORD_EAGLENA,2019-04-28 06:39:00.000,2019-04-28 07:18:00.000
WORKORDER_AWRAF/0744_BEDFORD_EAGLENA,2019-04-28 06:42:00.000,2019-04-28 08:30:00.000
WORKORDER_AWRAF/1135_BEDFORD_EAGLENA,2019-04-28 06:43:00.000,2019-04-28 07:23:00.000
WORKORDER_AWRAF/1121_BEDFORD_EAGLENA,2019-04-28 06:45:00.000,2019-04-28 08:03:00.000
WORKORDER_AWRAF/0373_BEDFORD_EAGLENA,2019-04-28 06:47:00.000,2019-04-28 08:17:00.000
WORKORDER_AWRAF/0261_BEDFORD_EAGLENA,2019-04-28 06:48:00.000,2019-04-28 08:03:00.000
WORKORDER_AWRAF/0802_BEDFORD_EAGLENA,2019-04-28 06:55:00.000,2019-04-28 07:48:00.000
WORKORDER_AWRAF/0483_BEDFORD_EAGLENA,2019-04-28 07:15:00.000,2019-04-28 11:06:00.000
WORKORDER_AWRAF/0012_BEDFORD_EAGLENA,2019-04-28 07:16:00.000,2019-04-28 08:04:00.000
WORKORDER_AWRAF/0511_BEDFORD_EAGLENA,2019-04-28 07:18:00.000,2019-04-28 07:44:00.000
WORKORDER_AWRAF/0801_BEDFORD_EAGLENA,2019-04-28 07:21:00.000,2019-04-28 08:36:00.000
WORKORDER_AWRAF/0645_BEDFORD_EAGLENA,2019-04-28 07:23:00.000,2019-04-28 10:37:00.000
WORKORDER_AWRAF/0647_BEDFORD_EAGLENA,2019-04-28 07:33:00.000,2019-04-28 08:39:00.000
WORKORDER_AWRAF/0670_BEDFORD_EAGLENA,2019-04-28 07:33:00.000,2019-04-28 08:54:00.000
WORKORDER_AWRAF/0712_BEDFORD_EAGLENA,2019-04-28 07:35:00.000,2019-04-28 07:57:00.000
WORKORDER_AWRAF/0648_BEDFORD_EAGLENA,2019-04-28 07:40:00.000,2019-04-28 08:46:00.000
WORKORDER_AWRAF/0505_BEDFORD_EAGLENA,2019-04-28 07:42:00.000,2019-04-28 08:19:00.000
WORKORDER_AWRAF/0679_BEDFORD_EAGLENA,2019-04-28 07:44:00.000,2019-04-28 08:09:00.000
WORKORDER_AWRAF/0680_BEDFORD_EAGLENA,2019-04-28 07:44:00.000,2019-04-28 08:09:00.000
WORKORDER_AWRAF/0690_BEDFORD_EAGLENA,2019-04-28 07:45:00.000,2019-04-28 10:14:00.000
WORKORDER_AWRAF/0806_BEDFORD_EAGLENA,2019-04-28 07:48:00.000,2019-04-28 08:55:00.000
WORKORDER_AWRAF/0747_BEDFORD_EAGLENA,2019-04-28 07:52:00.000,2019-04-28 08:18:00.000
WORKORDER_AWRAF/0749_BEDFORD_EAGLENA,2019-04-28 07:57:00.000,2019-04-28 08:31:00.000
WORKORDER_AWRAF/0683_BEDFORD_EAGLENA,2019-04-28 08:03:00.000,2019-04-28 09:52:00.000
WORKORDER_AWRAF/0685_BEDFORD_EAGLENA,2019-04-28 08:03:00.000,2019-04-28 10:57:00.000
WORKORDER_AWRAF/0752_BEDFORD_EAGLENA,2019-04-28 08:04:00.000,2019-04-28 08:41:00.000
WORKORDER_AWRAF/0674_BEDFORD_EAGLENA,2019-04-28 08:09:00.000,2019-04-28 08:57:00.000
WORKORDER_AWRAF/0646_BEDFORD_EAGLENA,2019-04-28 08:09:00.000,2019-04-28 11:12:00.000
WORKORDER_AWRAF/0510_BEDFORD_EAGLENA,2019-04-28 08:17:00.000,2019-04-28 09:40:00.000
WORKORDER_AWRAF/0754_BEDFORD_EAGLENA,2019-04-28 08:18:00.000,2019-04-28 08:55:00.000
WORKORDER_AWRAF/0514_BEDFORD_EAGLENA,2019-04-28 08:19:00.000,2019-04-28 09:18:00.000
WORKORDER_AWRAF/0509_BEDFORD_EAGLENA,2019-04-28 08:30:00.000,2019-04-28 09:53:00.000
WORKORDER_AWRAF/0748_BEDFORD_EAGLENA,2019-04-28 08:31:00.000,2019-04-28 09:05:00.000
WORKORDER_AWRAF/0506_BEDFORD_EAGLENA,2019-04-28 08:36:00.000,2019-04-28 09:13:00.000
WORKORDER_AWRAF/1127_BEDFORD_EAGLENA,2019-04-28 08:39:00.000,2019-04-28 09:39:00.000
WORKORDER_AWRAF/0776_BEDFORD_EAGLENA,2019-04-28 08:41:00.000,2019-04-28 09:01:00.000
WORKORDER_AWRAF/1136_BEDFORD_EAGLENA,2019-04-28 08:46:00.000,2019-04-28 10:12:00.000
WORKORDER_AWRAF/0689_BEDFORD_EAGLENA,2019-04-28 08:54:00.000,2019-04-28 10:24:00.000
WORKORDER_AWRAF/0772_BEDFORD_EAGLENA,2019-04-28 08:55:00.000,2019-04-28 09:26:00.000
WORKORDER_AWRAF/0807_BEDFORD_EAGLENA,2019-04-28 08:55:00.000,2019-04-28 09:29:00.000
WORKORDER_AWRAF/1129_BEDFORD_EAGLENA,2019-04-28 08:57:00.000,2019-04-28 09:31:00.000
WORKORDER_AWRAF/0766_BEDFORD_EAGLENA,2019-04-28 09:01:00.000,2019-04-28 09:23:00.000
WORKORDER_AWRAF/0774_BEDFORD_EAGLENA,2019-04-28 09:05:00.000,2019-04-28 09:48:00.000
WORKORDER_AWRAF/1128_BEDFORD_EAGLENA,2019-04-28 09:13:00.000,2019-04-28 11:17:00.000
WORKORDER_AWRAF/0739_BEDFORD_EAGLENA,2019-04-28 09:18:00.000,2019-04-28 15:33:00.000
WORKORDER_AWRAF/0773_BEDFORD_EAGLENA,2019-04-28 09:23:00.000,2019-04-28 10:06:00.000
WORKORDER_AWRAF/0775_BEDFORD_EAGLENA,2019-04-28 09:26:00.000,2019-04-28 09:46:00.000
WORKORDER_AWRAF/0745_BEDFORD_EAGLENA,2019-04-28 09:29:00.000,2019-04-28 10:16:00.000
WORKORDER_AWRAF/0743_BEDFORD_EAGLENA,2019-04-28 09:31:00.000,2019-04-28 10:57:00.000
WORKORDER_AWRAF/0723_BEDFORD_EAGLENA,2019-04-28 09:39:00.000,2019-04-28 10:33:00.000
WORKORDER_AWRAF/0742_BEDFORD_EAGLENA,2019-04-28 09:40:00.000,2019-04-28 10:17:00.000
WORKORDER_AWRAF/0761_BEDFORD_EAGLENA,2019-04-28 09:46:00.000,2019-04-28 10:25:00.000
WORKORDER_AWRAF/0760_BEDFORD_EAGLENA,2019-04-28 09:48:00.000,2019-04-28 10:27:00.000
WORKORDER_AWRAF/0671_BEDFORD_EAGLENA,2019-04-28 09:52:00.000,2019-04-28 11:04:00.000
WORKORDER_AWRAF/1144_BEDFORD_EAGLENA,2019-04-28 09:53:00.000,2019-04-28 10:17:00.000
WORKORDER_AWRAF/0756_BEDFORD_EAGLENA,2019-04-28 09:53:00.000,2019-04-28 10:56:00.000
WORKORDER_AWRAF/0713_BEDFORD_EAGLENA,2019-04-28 09:53:00.000,2019-04-28 12:11:00.000
WORKORDER_AWRAF/0785_BEDFORD_EAGLENA,2019-04-28 09:53:00.000,2019-04-29 09:41:00.000
WORKORDER_AWRAF/0771_BEDFORD_EAGLENA,2019-04-28 10:01:00.000,2019-04-28 10:32:00.000
WORKORDER_AWRAF/0289_BEDFORD_EAGLENA,2019-04-28 10:02:00.000,2019-04-28 13:53:00.000
WORKORDER_AWRAF/0770_BEDFORD_EAGLENA,2019-04-28 10:06:00.000,2019-04-28 10:34:00.000
WORKORDER_AWRAF/0779_BEDFORD_EAGLENA,2019-04-28 10:12:00.000,2019-04-28 11:49:00.000
WORKORDER_AWRAF/0686_BEDFORD_EAGLENA,2019-04-28 10:14:00.000,2019-04-28 11:08:00.000
WORKORDER_AWRAF/0762_BEDFORD_EAGLENA,2019-04-28 10:16:00.000,2019-04-28 12:15:00.000
WORKORDER_AWRAF/0201_BEDFORD_EAGLENA,2019-04-28 10:17:00.000,2019-04-28 10:46:00.000
WORKORDER_AWRAF/0715_BEDFORD_EAGLENA,2019-04-28 10:17:00.000,2019-04-28 10:54:00.000
WORKORDER_AWRAF/0684_BEDFORD_EAGLENA,2019-04-28 10:24:00.000,2019-04-28 11:13:00.000
WORKORDER_AWRAF/0768_BEDFORD_EAGLENA,2019-04-28 10:25:00.000,2019-04-28 11:43:00.000
WORKORDER_AWRAF/0769_BEDFORD_EAGLENA,2019-04-28 10:27:00.000,2019-04-28 10:55:00.000
WORKORDER_AWRAF/0767_BEDFORD_EAGLENA,2019-04-28 10:32:00.000,2019-04-28 12:14:00.000
WORKORDER_AWRAF/0714_BEDFORD_EAGLENA,2019-04-28 10:33:00.000,2019-04-28 11:51:00.000
WORKORDER_AWRAF/0758_BEDFORD_EAGLENA,2019-04-28 10:34:00.000,2019-04-28 10:45:00.000
WORKORDER_AWRAF/0697_BEDFORD_EAGLENA,2019-04-28 10:37:00.000,2019-04-28 10:48:00.000
WORKORDER_AWRAF/1146_BEDFORD_EAGLENA,2019-04-28 10:38:00.000,2019-04-28 12:32:00.000
WORKORDER_AWRAF/1142_BEDFORD_EAGLENA,2019-04-28 10:40:00.000,2019-04-28 13:16:00.000
